shipment_id,goods_shipped,goods_shipped_query,hs_code_6_digit,predicted_hs_code,rerank_score,distance,match_rank,top_hs_codes,expected_in_index,is_semantic_outlier,semantic_outlier_reason
65befe4da3f57a50751d596d0e25adfbf511b6277999672f8a13989b203ae0f6,CEBOLLA EN POLVO,cebolla polvo,71220,80270.0,-11.270511627197266,0.7302345,,"[""080270"", ""071440"", ""070410"", ""071410"", ""100840""]",True,True,hs_code_mismatch
025fdd2ab7c4fdd81a2f67cba9aa1246da803187446597305949d3906d478392,CEBOLLA EN POLVO (MUESTRA),cebolla polvo muestra,71220,71440.0,-11.357622146606444,0.73678243,,"[""071440"", ""071410"", ""100840"", ""110620"", ""120600""]",True,True,hs_code_mismatch
a370a24900ce1ac8eb9d3532997b67c25ce12f34c5845e4c26a6469fc8487981,CEBOLLA PICADA DESHIDRATADA,cebolla picada deshidratada,71220,80111.0,-10.861279487609863,0.6928247,,"[""080111"", ""071440"", ""071410"", ""100840"", ""121221""]",True,True,hs_code_mismatch
f85ee5e6a529d72d72725d03e7b2a5199bd6d3b290cef2b5d8daa73038b64f02,CEBOLLA GRANULADA,cebolla granulada,71220,71440.0,-11.133171081542969,0.6494357,,"[""071440"", ""070410"", ""071410"", ""071331"", ""100119""]",True,True,hs_code_mismatch
e036b8a449497b8d03686da4328609f207d33d60c1b031c24070fc776b6dd6c8,CEBOLLA DESHIDRATADA EN POLVO,cebolla deshidratada polvo,71220,80111.0,-11.262086868286133,0.680629,,"[""080111"", ""071440"", ""070410"", ""071410"", ""100840""]",True,True,hs_code_mismatch
0ad1ce2956663e4d1ee31298431e9b5fa106f893a8fb53f89727a139ac4a4c1a,CEBOLLA PICADA EN TROZOS,cebolla picada trozos,71220,71233.0,-10.738226890563965,0.6781548,,"[""071233"", ""071440"", ""071410"", ""080840"", ""100840""]",True,True,hs_code_mismatch
aa996f2345492e229995f145ac149b201c4881506e7f36642d7219425188349f,CEBOLLA EN POLVO,cebolla polvo,71220,80270.0,-11.270511627197266,0.7302345,,"[""080270"", ""071440"", ""070410"", ""071410"", ""100840""]",True,True,hs_code_mismatch
d45ed6df88d85d8b7215833de890ac70ac58d1c511c6859edfeaa2059af1280d,RAJAS DE CEBOLLA DESHIDRATADA,rajas cebolla deshidratada,71220,80111.0,-11.007735252380373,0.6075025,,"[""080111"", ""080119"", ""070690"", ""081060"", ""120600""]",True,True,hs_code_mismatch
03893cbf36619e14c9d2fef64a1efffbfcaf19614ab04cad2f0f0c335ff9be91,CEBOLLA EN TROZOS,cebolla trozos,71220,71233.0,-9.92128562927246,0.62889385,,"[""071233"", ""071440"", ""070410"", ""071430"", ""100840""]",True,True,hs_code_mismatch
e9380aa4c5245d7cc87516b1d0595447cac3104910d08c17b20213bf4352a2a7,CEBOLLA EN POLVO,cebolla polvo,71220,80270.0,-11.270511627197266,0.7302345,,"[""080270"", ""071440"", ""070410"", ""071410"", ""100840""]",True,True,hs_code_mismatch
df36837500babbb5ee86be6af125e231d10fbedf670bc51130429fad99d43bcc,CEBOLLA EN POLVO,cebolla polvo,71220,80270.0,-11.270511627197266,0.7302345,,"[""080270"", ""071440"", ""070410"", ""071410"", ""100840""]",True,True,hs_code_mismatch
ca391270fea9a31e4a774e8c0c78e50d2db7228d53922a4ea50cd9dac2f3cf08,CEBOLLA BLANCA DESHIDRATADA PEQUEÑA,cebolla blanca deshidratada pequeña,71220,80111.0,-11.17848777770996,0.7177653,,"[""080111"", ""081090"", ""121130"", ""081010"", ""080810""]",True,True,hs_code_mismatch
380606b18e42e9d22a87edb23536895d17ea00bd0f6dc6065ca92f2ab4bfa548,CEBOLLA BLANCA DESHIDRATADA EN POLVO,cebolla blanca deshidratada polvo,71220,71440.0,-11.371477127075195,0.7324794,,"[""071440"", ""071450"", ""121293"", ""120190"", ""080810""]",True,True,hs_code_mismatch
2a1f50dada30290253d1f8b42ee2759f4094fa8cf96993986657dca55a1c2df4,CEBOLLA BLANCA DESHIDRATADA EN POLVO,cebolla blanca deshidratada polvo,71220,71440.0,-11.371477127075195,0.7324794,,"[""071440"", ""071450"", ""121293"", ""120190"", ""080810""]",True,True,hs_code_mismatch
d2542ec1ad178246fa493ed32e1e323366032926accb48d802eff318928bc233,CEBOLLA CORTADA EN TROZOS,cebolla cortada trozos,71220,71233.0,-10.625686645507812,0.6684277,,"[""071233"", ""071334"", ""071440"", ""071350"", ""080840""]",True,True,hs_code_mismatch
21b8cec97d7c69fa00593ee5fcea25a66e7258b9b861157eeb3c176cd12c6d60,CEBOLLA EN POLVO,cebolla polvo,71220,80270.0,-11.270511627197266,0.7302345,,"[""080270"", ""071440"", ""070410"", ""071410"", ""100840""]",True,True,hs_code_mismatch
0e2f15f8a8f3fe32ac8151d9e60b99b9c4cdc7eea666756ba00f39c27af86aea,DESPERDICIO DE  CEBOLLA DESHIDRATADA,desperdicio cebolla deshidratada,71220,80111.0,-10.696805953979492,0.611242,,"[""080111"", ""071233"", ""081060"", ""100840"", ""121293""]",True,True,hs_code_mismatch
d56777eabd0065ac414bb9247b202408f0c3bea17c08a779905a17a238ed27bb,CEBOLLA EN POLVO DESHIDRATADA,cebolla polvo deshidratada,71220,80111.0,-11.220474243164062,0.6669587,,"[""080111"", ""071440"", ""070410"", ""071410"", ""100840""]",True,True,hs_code_mismatch
2f931b1309ae1e9d164887e3808b13b948b6c10dac373ded2366d750e7d7bcef,CEBOLLA DESHIDRATADA EN POLVO,cebolla deshidratada polvo,71220,80111.0,-11.262086868286133,0.680629,,"[""080111"", ""071440"", ""070410"", ""071410"", ""100840""]",True,True,hs_code_mismatch
72fd237b6a5cd6b235ee1cc3f46ce7873a355512eae061a56d98fd533ce859c2,CEBOLLA (ONION SPECIAL IRRADIATED) (CEBOLLA EN POLVO),cebolla onion special irradiated cebolla polvo,71220,70310.0,-7.1934332847595215,0.52012616,,"[""070310"", ""071233"", ""070390"", ""070410"", ""090421""]",True,True,hs_code_mismatch
1e559e0393c4b8fed8a248e92ff531b77950a7a9bd02a8bb692f2afe1db881c4,CEBOLLA EN POLVO,cebolla polvo,71220,80270.0,-11.270511627197266,0.7302345,,"[""080270"", ""071440"", ""070410"", ""071410"", ""100840""]",True,True,hs_code_mismatch
3bf78f0542416af48f598bbc45816b465a68b288c271d5f56f4bb23164517eb1,CEBOLLA EN POLVO IRRADIADA,cebolla polvo irradiada,71220,71450.0,-11.260494232177734,0.6052203,,"[""071450"", ""071440"", ""100840"", ""100860"", ""120600""]",True,True,hs_code_mismatch
ef26dfac27b0979c810dfdf68de1a6e113a1fc724475a4ecf94255724979ad13,CEBOLLAS DESHIDRATAS EN POLVO,cebollas deshidratas polvo,71220,71233.0,-11.367998123168944,0.61801124,,"[""071233"", ""071440"", ""070410"", ""071450"", ""100840""]",True,True,hs_code_mismatch
dd556f77c8ccc5c3b6ac465f42c97aff64dcaee53398e9335b6b9ab77d1994a5,CEBOLLA EN POLVO,cebolla polvo,71220,80270.0,-11.270511627197266,0.7302345,,"[""080270"", ""071440"", ""070410"", ""071410"", ""100840""]",True,True,hs_code_mismatch
f75e8fe94d52396b84ce1d6b92f2cd90bb99079b7431c6dc31169f04c112f590,CEBOLLA EN POLVO,cebolla polvo,71220,80270.0,-11.270511627197266,0.7302345,,"[""080270"", ""071440"", ""070410"", ""071410"", ""100840""]",True,True,hs_code_mismatch
9adad2f4a5ef63d724a35a7568363ea7d509ac33c3cc973d0cead1ec3ccae9c5,CEBOLLA BLANCA DESHIDRATADA GRANULADA,cebolla blanca deshidratada granulada,71220,80111.0,-11.221454620361328,0.7003266,,"[""080111"", ""121293"", ""120729"", ""081010"", ""080810""]",True,True,hs_code_mismatch
03339af3f7982331841fe823b99c1c47ee37028a26b4ddcf37baa20cadd7d63f,CEBOLLA ORGANICA DESHIDRATADA,cebolla organica deshidratada,71220,80111.0,-10.858287811279297,0.5883179,,"[""080111"", ""070410"", ""080310"", ""121221"", ""120890""]",True,True,hs_code_mismatch
fe49b17ce5debf60874f467c1e2b01f6681aef78e927283ca3ddbea97c80aa24,CEBOLLA PICADA DESHIDRATADA,cebolla picada deshidratada,71220,80111.0,-10.861279487609863,0.6928247,,"[""080111"", ""071440"", ""071410"", ""100840"", ""121221""]",True,True,hs_code_mismatch
feead78829f4d31012d57c1227091e5af579295a8bebc9963ac1d40df546c045,CEBOLLA EN POLVO,cebolla polvo,71220,80270.0,-11.270511627197266,0.7302345,,"[""080270"", ""071440"", ""070410"", ""071410"", ""100840""]",True,True,hs_code_mismatch
331b9e1bb1e50c6dfc90f2a338bd860bea639aac4254284f2fa0bc11f873e597,CEBOLLAS DESHIDRATAS EN POLVO,cebollas deshidratas polvo,71220,71233.0,-11.367998123168944,0.61801124,,"[""071233"", ""071440"", ""070410"", ""071450"", ""100840""]",True,True,hs_code_mismatch
a7d4a9b073fff49b7c369a5c52a0a092f696328865202b8eb5de4f8a3f857bc5,CEBOLLA EN POLVO,cebolla polvo,71220,80270.0,-11.270511627197266,0.7302345,,"[""080270"", ""071440"", ""070410"", ""071410"", ""100840""]",True,True,hs_code_mismatch
fd2231aa230873ce89dbbd23e76a7282b4d6276f178b94a013e0c18d03aa8439,CEBOLLA EN POLVO,cebolla polvo,71220,80270.0,-11.270511627197266,0.7302345,,"[""080270"", ""071440"", ""070410"", ""071410"", ""100840""]",True,True,hs_code_mismatch
7fb11e4564cc8c95161738c2507e9c1620f83a36ade9b6eab3f3f989cf1153a4,CEBOLLA BLANCA DESHIDRATADA EN POLVO,cebolla blanca deshidratada polvo,71220,71440.0,-11.371477127075195,0.7324794,,"[""071440"", ""071450"", ""121293"", ""120190"", ""080810""]",True,True,hs_code_mismatch
1988537cc339d6d642b51852f6415935ef093d46b0285a4582bb8cf559651cbe,535 CEBOLLA GRANULADA,cebolla granulada,71220,71440.0,-11.133171081542969,0.6494357,,"[""071440"", ""070410"", ""071410"", ""071331"", ""100119""]",True,True,hs_code_mismatch
85adfa7fbf110d537efddd57bdd960f05aa49658c661f1a9b1ecd2a22c23465c,CEBOLLA EN POLVO LP2021011200081,cebolla polvo lp,71220,90422.0,-9.793395042419434,0.75117725,,"[""090422"", ""090611"", ""071440"", ""070410"", ""100860""]",True,True,hs_code_mismatch
71e254b2604ac09acb5dc8a117898f76453061e8174a27de3980264cc78db3da,CEBOLLAS EN POLVO,cebollas polvo,71220,71450.0,-11.328445434570312,0.73751116,,"[""071450"", ""071440"", ""070410"", ""100840"", ""080280""]",True,True,hs_code_mismatch
c1fcb3ea626fefa6052502720f7984d1214b19801d860a8150545baf2dd92fbf,CEBOLLA EN POLVO LP2024123100150,cebolla polvo lp,71220,90422.0,-9.793395042419434,0.75117725,,"[""090422"", ""090611"", ""071440"", ""070410"", ""100860""]",True,True,hs_code_mismatch
c440c9cc5f023039a2e1f74d52cf53eb86154b15d89faeb512e4971058516678,CEBOLLA EN POLVO LP2021011200081,cebolla polvo lp,71220,90422.0,-9.793395042419434,0.75117725,,"[""090422"", ""090611"", ""071440"", ""070410"", ""100860""]",True,True,hs_code_mismatch
7675f2130855a94a0d451c2dc0e28e7eea16aca0c82a14c4cadcbbe4289bbd34,CEBOLLA GRANULADA,cebolla granulada,71220,71440.0,-11.133171081542969,0.6494357,,"[""071440"", ""070410"", ""071410"", ""071331"", ""100119""]",True,True,hs_code_mismatch
fd90b0ea7d9ed6d03e73a2e6f15d98ac00e5269391b6188fe4e558bc49752a72,CEBOLLA EN POLVO,cebolla polvo,71220,80270.0,-11.270511627197266,0.7302345,,"[""080270"", ""071440"", ""070410"", ""071410"", ""100840""]",True,True,hs_code_mismatch
5cf7e2c8ea642a8c6ebd977b45d9e741ce97d348b3456a907024655a23268a6c,CEBOLLA GRANULADA,cebolla granulada,71220,71440.0,-11.133171081542969,0.6494357,,"[""071440"", ""070410"", ""071410"", ""071331"", ""100119""]",True,True,hs_code_mismatch
3256a9f524d92f3d7af91760884ef113b4ebb8ff5900261afef30703e6f86b7b,CEBOLLA BLANCA POLVO ELB AF CH CEBOLLA BLANCA EN POLVO WORLEE IRM00486 IRM00486,cebolla blanca polvo elb af ch cebolla blanca polvo worlee irm irm,71220,100840.0,-11.42760944366455,0.75912225,,"[""100840"", ""090831"", ""080810"", ""071430"", ""120190""]",True,True,hs_code_mismatch
1a655ba234cdaa791342fdd5dcca7cb45c6452886ab891521afdac0f4d59e6d3,CEBOLLA GRANULADA 1-3 MM AD CN,cebolla granulada mm ad cn,71220,71331.0,-11.43985652923584,0.6842121,,"[""071331"", ""100119"", ""100829"", ""110313"", ""110220""]",True,True,hs_code_mismatch
2abf354ea93a523df2dc11e03d757504870526d5dc0d4be1cd1ed74b38cfd5ca,MUESTRAS DE VEGETALES EN POLVO,muestras vegetales polvo,71220,71022.0,-11.377241134643556,0.7337548,,"[""071022"", ""080252"", ""100840"", ""080940"", ""100830""]",True,True,hs_code_mismatch
ff3874f92507e04c946dc7851c7d015025c30a5c59822e6a54c1dc138f68e97d,CEBOLLA EN TROZOS,cebolla trozos,71220,71233.0,-9.92128562927246,0.62889385,,"[""071233"", ""071440"", ""070410"", ""071430"", ""100840""]",True,True,hs_code_mismatch
69d48e7fae83defc3f778e9956f1233dc5a3057086473ebca6a1b61eec82103c,CEBOLLA PICADA,cebolla picada,71220,71410.0,-11.145401000976562,0.6723129,,"[""071410"", ""071440"", ""110814"", ""090831"", ""100840""]",True,True,hs_code_mismatch
a7d096422dd25a017aa81bf118787680a871a1c7a428fea6c8a7c6b6f87e2fd6,535 CEBOLLA GRANULADA,cebolla granulada,71220,71440.0,-11.133171081542969,0.6494357,,"[""071440"", ""070410"", ""071410"", ""071331"", ""100119""]",True,True,hs_code_mismatch
daded19ce55924b2caf2a772d1ab5284bd32fe8af235c92edf31c75f4d2368c9,CEBOLLAS PICADAS 5-8 MESH,cebollas picadas mesh,71220,71440.0,-11.31239891052246,0.75308937,,"[""071440"", ""071450"", ""071430"", ""100840"", ""120923""]",True,True,hs_code_mismatch
faaa03d5e5eb1397f9d861f6f5b65cc98a55f04b6cfaba825b2ac08f6492d48e,CEBOLLA GRANULADA 40-60 MESH,cebolla granulada mesh,71220,71233.0,-10.972944259643556,0.72295886,,"[""071233"", ""071450"", ""090812"", ""071331"", ""110620""]",True,True,hs_code_mismatch
66eac8296ab8245096cf0884624b5cc1f8097978198a1f779b1ddb242878eb27,CEBOLLA,cebolla,71220,120510.0,-10.64304542541504,0.7403075,,"[""120510"", ""070410"", ""071440"", ""071450"", ""090831""]",True,True,hs_code_mismatch
4d003bb60019bddf46edc9b7bb6465ebb249049dfb4eaf099f7830649159d367,535 CEBOLLA GRANULADA,cebolla granulada,71220,71440.0,-11.133171081542969,0.6494357,,"[""071440"", ""070410"", ""071410"", ""071331"", ""100119""]",True,True,hs_code_mismatch
3fb326898703ba287e9cba664ac9ff172337d1aae0a6a6f8a7d1ff34cc445802,CEBOLLAS DESHIDRATADAS,cebollas deshidratadas,71220,71233.0,-11.190932273864746,0.60709137,,"[""071233"", ""071440"", ""071450"", ""070410"", ""081060""]",True,True,hs_code_mismatch
0843c06ceb5a65b09705b01b23bf7d9a6963f148482cd5f19caf8be8d4f2edef,CEBOLLAS GRANULADAS 8-16,cebollas granuladas,71220,71233.0,-10.952513694763184,0.6062,,"[""071233"", ""071440"", ""071450"", ""071331"", ""100119""]",True,True,hs_code_mismatch
ef6840d1402a6cccfcd1a52739a2dfae522904ccb5fc6f4552cd672b62f34297,535 CEBOLLA GRANULADA,cebolla granulada,71220,71440.0,-11.133171081542969,0.6494357,,"[""071440"", ""070410"", ""071410"", ""071331"", ""100119""]",True,True,hs_code_mismatch
385e51e6afb68e7b99df5429e2aa863fb587956bb49dda7cecf1e5624f6a2fa5,535 CEBOLLA GRANULADA,cebolla granulada,71220,71440.0,-11.133171081542969,0.6494357,,"[""071440"", ""070410"", ""071410"", ""071331"", ""100119""]",True,True,hs_code_mismatch
e9836f85b736980200fb0ccd033084fc433ae2736548cf54cb663da93d259983,535 / CEBOLLA GRANULADA,cebolla granulada,71220,71440.0,-11.133171081542969,0.6494357,,"[""071440"", ""070410"", ""071410"", ""071331"", ""100119""]",True,True,hs_code_mismatch
990526f59089b21bc57266ddf3159947e7b6b3b4c69d2b90efc31a11d6591e0b,535 CEBOLLA GRANULADA,cebolla granulada,71220,71440.0,-11.133171081542969,0.6494357,,"[""071440"", ""070410"", ""071410"", ""071331"", ""100119""]",True,True,hs_code_mismatch
ba492ee82117bda3f5701f5b4aa5d56b666d8c96cb1a50c9f8a5bb095946e194,535 CEBOLLA GRANULADA,cebolla granulada,71220,71440.0,-11.133171081542969,0.6494357,,"[""071440"", ""070410"", ""071410"", ""071331"", ""100119""]",True,True,hs_code_mismatch
d3f9caf1693e1c18e93451fa9fbe3d211164cc22b3bd2fef8d61164bd6377528,CEBOLLA EN POLVO,cebolla polvo,71220,80270.0,-11.270511627197266,0.7302345,,"[""080270"", ""071440"", ""070410"", ""071410"", ""100840""]",True,True,hs_code_mismatch
d93f9de995a42589b55607066342929a61865e22dfeb6e6d6f28821fda79c409,PUERRO BLANCO VERDE EN TROZOS X 1KG,puerro blanco verde trozos x,71220,80540.0,-11.208599090576172,0.64745677,,"[""080540"", ""071332"", ""071350"", ""090510"", ""080510""]",True,True,hs_code_mismatch
15f97d82eb3d2491aedc29946ee1495d54db56e32e15d7973504d459b5b77cce,CEBOLLAS DESHIDRATADAS,cebollas deshidratadas,71220,71233.0,-11.190932273864746,0.60709137,,"[""071233"", ""071440"", ""071450"", ""070410"", ""081060""]",True,True,hs_code_mismatch
6adea383dcbc8f5af29b19fe92e0178a3cdb24268c8cf8ee13bfbd042d81a870,PUERRO SECO,puerro seco,71220,90421.0,-6.983434677124023,0.7340683,,"[""090421"", ""071339"", ""100840"", ""071332"", ""071430""]",True,True,hs_code_mismatch
901e8a03499cc596e95ec5a1c820c2e932fa8eebcf937cfd2b4be0e41c6dab0d,CEBOLLA ESCAMAS DESHIDRATADAS,cebolla escamas deshidratadas,71220,80111.0,-11.24159812927246,0.66385645,,"[""080111"", ""071450"", ""071440"", ""070410"", ""071430""]",True,True,hs_code_mismatch
6a25fd9099c0aaf564f3ae97b21555a507e1060cbf01fcb67bc7b55522c9a0b0,CEBOLLA EN TROZOS,cebolla trozos,71220,71233.0,-9.92128562927246,0.62889385,,"[""071233"", ""071440"", ""070410"", ""071430"", ""100840""]",True,True,hs_code_mismatch
df677acf0700a9d45892298eb816755526de9a370ba9da9bbb3f033ea7eaee0f,CEBOLLA EN TROZOS,cebolla trozos,71220,71233.0,-9.92128562927246,0.62889385,,"[""071233"", ""071440"", ""070410"", ""071430"", ""100840""]",True,True,hs_code_mismatch
764dc7141e90859259d76e2a70e73387f5e8edfac96bd66bf76b263b114f04c8,CEBOLLA EN ESCAMAS,cebolla escamas,71220,71450.0,-11.24869155883789,0.7236565,,"[""071450"", ""071440"", ""071410"", ""071430"", ""090831""]",True,True,hs_code_mismatch
6f83549cfafa13a101c5e42918565aa7c31bdf7028ea964bcede777219ae752c,535-CEBOLLA GRANULADA,cebolla granulada,71220,71440.0,-11.133171081542969,0.6494357,,"[""071440"", ""070410"", ""071410"", ""071331"", ""100119""]",True,True,hs_code_mismatch
5b304e65607b79a5275960d8ab0b71a95d960b4abd1974e6f2a7c7561b569eb0,535-CEBOLLA,cebolla,71220,120510.0,-10.64304542541504,0.7403075,,"[""120510"", ""070410"", ""071440"", ""071450"", ""090831""]",True,True,hs_code_mismatch
f7175de48c30e55ed7eb87c190525bd4201899d2ed125a7c10631ca132a47e92,CEBOLLA GRANULADA 40-60 MESH,cebolla granulada mesh,71220,71233.0,-10.972944259643556,0.72295886,,"[""071233"", ""071450"", ""090812"", ""071331"", ""110620""]",True,True,hs_code_mismatch
8a981bc2cfa2838d9f4912628d87d63bf69529844ca4d2ca2d16ce8b8db52443,CEBOLLA EN TROZOS,cebolla trozos,71220,71233.0,-9.92128562927246,0.62889385,,"[""071233"", ""071440"", ""070410"", ""071430"", ""100840""]",True,True,hs_code_mismatch
40944b19949cc7c599c39fdce75ddd44d12ec636f757842aa56e616202f40f10,CEBOLLA PICADA 8-16MESH,cebolla picada mesh,71220,71450.0,-11.25994873046875,0.7397228,,"[""071450"", ""071440"", ""110814"", ""110813"", ""100840""]",True,True,hs_code_mismatch
6f32d172fa7615da6da385d75ce3e635743e072989e284acc5bf10563e1097cd,535 / CEBOLLA,cebolla,71220,120510.0,-10.64304542541504,0.7403075,,"[""120510"", ""070410"", ""071440"", ""071450"", ""090831""]",True,True,hs_code_mismatch
d4bc118832f8ab1b50e7742eb8a89543b337bd74cbac996996bfb7f9addd6843,CEBOLLAS PICADA 8-16 MESH,cebollas picada mesh,71220,71450.0,-11.30226230621338,0.743999,,"[""071450"", ""071440"", ""071430"", ""110814"", ""100840""]",True,True,hs_code_mismatch
a93f9f4719915646b75b1ba9125b96278634d66a710975463c40dfc6b38a7469,CEBOLLAS PICADAS 8-16 MESH,cebollas picadas mesh,71220,71440.0,-11.31239891052246,0.75308937,,"[""071440"", ""071450"", ""071430"", ""100840"", ""120923""]",True,True,hs_code_mismatch
1f4b2833df44dc523ccaa18f3101d88c10ad9943a568003bb2605052695164f2,535- CEBOLLA GRANULADA,cebolla granulada,71220,71440.0,-11.133171081542969,0.6494357,,"[""071440"", ""070410"", ""071410"", ""071331"", ""100119""]",True,True,hs_code_mismatch
2f89cf7cf5268c773f447e575e60f3eaa2b35c513a513d6831f2fb64d5a8fc71,CEBOLLAS DESHIDRATADAS,cebollas deshidratadas,71220,71233.0,-11.190932273864746,0.60709137,,"[""071233"", ""071440"", ""071450"", ""070410"", ""081060""]",True,True,hs_code_mismatch
a0e728a7b82df983491c3784e220fb023f9b28b2414b2d591c2e596561c26cd6,FROZEN VEGETABLE (GREEN PEAS),frozen vegetable green peas,71310,71021.0,6.308748722076416,0.2304936,,"[""071021"", ""071029"", ""070810"", ""071080"", ""071090""]",True,True,hs_code_mismatch
138d62d09d3de847e6e86b0d0272839c045a1e9bca46874927f170c8eca67a41,PACKAGE(S) MIX METAL FREIGHT PREPAIDEMAIL: TOPMETAL2016K GMAIL.COM,package s mix metal freight prepaidemail topmetal k gmail com,71310,91091.0,-11.202126502990724,0.70487285,,"[""091091"", ""081350"", ""100829"", ""090520"", ""080262""]",True,True,hs_code_mismatch
7322085ebd916105b8d8f3017a9ab490244f80b1af1fbc35712013da976c34fe,"PEA SEEDS
52 F (11C), VENTS CLOSED
HS: 0713.10
FREIGHT PREPAID
DESTINATION FREE TIME: 3 DAYS
TARIFF
WOODEN PALLETS TREATED AND
CERTIFIED",pea seeds f c vents closed hs freight prepaid destination free time,71310,71333.0,-10.937837600708008,0.74622023,,"[""071333"", ""070810"", ""071021"", ""071022"", ""071339""]",True,True,hs_code_mismatch
d2ba0153ef8f9d353013df8e3fd8891c88f75d9167fcdc508aa1b20bfb435bbd,PEA SEED PEA SEED HS CODE: 0713.10 PEA SEED HS CODE: 0713.10,pea seed pea seed hs code pea seed hs code,71310,100821.0,-8.426976203918457,0.6385444,,"[""100821"", ""120110"", ""100710"", ""120791"", ""100210""]",True,True,hs_code_mismatch
2b6cb7813ac823ca2036cf8f5037edcc15d569c3878f787c99bf1c52efa01889,KENNEDY PEA SEED; SEEDS FOR SOWING; CT; 700; 0; 42000;,kennedy pea seed seeds sowing ct,71310,100210.0,-2.949573040008545,0.5433449,,"[""100210"", ""120991"", ""120924"", ""120999"", ""070110""]",True,True,hs_code_mismatch
489a4f43b8b53d8216f78b695a1293bea988f43796461bfa7c4a73def3c329cc,"ARVEJA, SEMILLAS, S/M, S/M, EN KILOGRAMOS // 800 BOLSAS DE 25 KG C/U, PARA SIEMBRA, ARVEJA, SEMILLAS, LOTE: XG2",arveja semillas s m s m kilogramos bolsas c u siembra arveja,71310,100821.0,-11.168096542358398,0.6210201,,"[""100821"", ""100829"", ""110610"", ""080261"", ""080121""]",True,True,hs_code_mismatch
5d40964c7fe5f1c1701e9d5f4274edf6e48de832fc12ebce653b26ca33662c21,D.O. 4720/2024 (1/1). COD UTS U00829 . CTTO NO. S242273. MERCANCIA NUEVA. MODIFICACION REGISTRO DE IMPORTACION No. REG-R,d o cod uts u ctto no s mercancia nueva modificacion registro,71310,100840.0,-11.472970962524414,0.7235303,,"[""100840"", ""071151"", ""080262"", ""080261"", ""071159""]",True,True,hs_code_mismatch
d9681c26704c70159c3fcc8dc8fcb5adb3b62096d2ffe9e3b00f061448fe0756,DO 220240325 PEDIDO TRAMITE: IMP 097-2024 DECLARACION(1-1) EXCLUSION DE IVA SEGUN (ESTATUTO TRIBUTARIO) DECRETO EXTRAORD,do pedido tramite imp declaracion exclusion iva segun estatuto tributario decreto extraord,71310,100860.0,-11.452399253845217,0.78570825,,"[""100860"", ""071440"", ""080252"", ""080251"", ""120241""]",True,True,hs_code_mismatch
c429fbb103de2eb04c72f913b67a43f942e04a239cb1703f237ba3d855af3a27,"DO 3519541 DECLARACION(1-1) MV MSC SAMIRA PRODUCTO: ARVEJA VERDE, ESTADO DE CONSERVACION: SECAS, USOS: PARA CONSUMO HUM",do declaracion mv msc samira producto arveja verde estado conservacion secas usos,71310,120300.0,-11.448253631591797,0.69479686,,"[""120300"", ""081350"", ""080510"", ""071430"", ""120710""]",True,True,hs_code_mismatch
558a6ba2631b3471df93bf30e803b073dac48322020a4809c6b3a274ac81ed16,DO BUN-24-2997. DIM 1 de 1. Factura(s)...VT-145040-B 17112024 NOS ACOGEMOS AL TLC CON CANADA SEGuN DECTO 1852012 GRA,do bun dim s vt b nos acogemos al tlc canada segun,71310,71334.0,-11.447332382202148,0.6880102,,"[""071334"", ""071350"", ""071339"", ""071022"", ""110100""]",True,True,hs_code_mismatch
bd32295b55880b299f86c554911997689f10cebdc2a7201e638e8f763002390f,"DATE VYRABOTKI APRIL 2025.,ДАТА ВЫРАБОТКИ АПРЕЛЬ 2025 Г.",date vyrabotki april дата выработки апрель г,71310,80410.0,-7.77872896194458,0.57349026,,"[""080410"", ""080510"", ""100810"", ""081010"", ""100410""]",True,True,hs_code_mismatch
31768b2c8f6c155cf71bf7c15138eadd98c9bff6ef12d7116bb1ddc409f99b1d,"HARVEST 2024, BULK,урожай 2024 года, насыпью",harvest bulk урожай года насыпью,71310,90240.0,-0.5701174736022949,0.54473126,,"[""090240"", ""090220"", ""100410"", ""071290"", ""081350""]",True,True,hs_code_mismatch
e24e37fa685696c98633c74e4464510ce7f860bbda11e38a8cee8ff7cc96a2bc,"ARVEJA, S/M, S/M, LOTE N° 505183, F.PROD. 04/2025, F. VCTO. 04/2027, USO COMERCIAL - CONSUMO HUMANO, EN SACOS, ARVEJA GRANO ENTERO, YELLOW PEAS",arveja s m s m lote n f prod f vcto uso,71310,100840.0,-11.27774429321289,0.7443291,,"[""100840"", ""120190"", ""071350"", ""080121"", ""100821""]",True,True,hs_code_mismatch
e529144efd1d58663bec66bde96a0eaee14b239e268d2026d6858155021bd216,"ARVEJA, RUMBA, S/M, LOTE N° 126638, F. PROD. 04/2025, F. VCTO. 04/2027, USO COMERCIAL - CONSUMO HUMANO, EN SACOS, ARVEJA GRANO PARTIDO, US#1 GREEN SPLIT PEAS 2024 CROP",arveja rumba s m lote n f prod f vcto uso comercial,71310,121292.0,-11.396723747253418,0.72601473,,"[""121292"", ""080121"", ""080291"", ""100410"", ""100821""]",True,True,hs_code_mismatch
